,UK_B,US_B,JP_B,GE_B,CNY_FX,EUR_FX,GBP_FX,JPY_FX,GOLDS_C,EPRA_X,MXWD_X,NKY_X,SHCOMP_X,SPX_X,SX5E_X,UKX_X,ETH,LTC,DASH,XRP,BTC
2015-09-25,114.2086,110.8532,104.574,114.2725,0.15685,1.1195,1.518,0.008293,1146.2,2446.07617,384.3,148.09102,485.37857,1931.34,3482.38086,9271.64453,0.8,2.8997366,2.3815756,0.00675,232.45
2015-09-28,114.7768,111.6335,104.3186,114.6949,0.15709,1.1244,1.5174,0.008339,1131.95,2418.95703,376.4,147.28807,487.16489,1881.77,3415.722660000001,9056.87109,0.6098998999999999,2.7613354,2.3800206000000004,0.00570002,243.2
2015-09-29,115.1284,112.0704,104.4629,114.9079,0.15718,1.1249,1.5151,0.008351,1127.43,2410.99146,374.06,141.45576,477.64941,1884.09,3411.92529,8958.999020000001,0.65298,3.2492285,2.4154835,0.00550823,242.0
2015-09-30,115.0707,112.0467,104.3204,114.9319,0.15732000000000002,1.1177,1.5128,0.008342,1115.09,2429.64722,381.65,145.30083,480.15564000000006,1920.03,3467.16919,9172.42871,0.735,3.047505,2.4472742000000003,0.00550823,233.5
2015-10-01,115.2023,112.1435,104.516,115.3578,0.15733,1.1195,1.5131,0.008338,1113.61,2404.30737,383.23,147.99516,,1923.82,3436.1084,9199.18457,0.675,2.951447,2.282971,0.00550823,242.7
2015-10-02,115.8731,112.7249,104.6196,115.8987,0.15729,1.1216,1.5185,0.008339,1138.6,2428.24951,387.71,147.98071000000004,,1951.36,3471.73193,9318.7959,0.71,2.9256682,2.25,0.00550823,240.0
2015-10-05,114.8951,112.0038,104.6513,115.2363,0.15737,1.1188,1.5146,0.008302,1135.75,2479.20703,395.12,149.47278,,1987.05,3569.08936,9546.01367,0.6429387,3.0691967,2.324346,0.00550823,238.08787999999998
2015-10-06,114.7958,112.2615,104.5597,114.9029,0.15728,1.1272,1.5227,0.008318,1147.24,2493.57178,396.23,151.21062,,1979.92,3626.78735,9632.21094,0.6429387,3.0895755,2.3218553,0.00524608,242.25
2015-10-07,114.4043,111.926,104.5094,114.7599,0.15732000000000002,1.1237,1.5319,0.008331999999999999,1145.54,2465.72485,399.98,152.76788,,1995.83,3627.44141,9706.02051,0.6999767,3.0895755,2.4514213,0.0050383,243.0
2015-10-08,114.681,111.5922,104.5,115.0176,0.15741,1.1276,1.5348,0.008338,1139.01,2480.31396,402.07,151.28989,494.7052900000001,2013.43,3638.3999,9769.41211,0.6285757,3.1530187,2.3529196,0.0050383,246.9
2015-10-09,114.1861,111.5888,104.5523,114.6741,0.15761,1.1358,1.5322,0.008316,1156.53,2498.69531,404.81,153.29788,501.96353,2014.89,3698.85278,9834.69043,0.67,3.1490476000000003,2.423957,0.00506376,242.002
2015-10-12,114.4725,111.5954,104.5532,115.0429,0.15816,1.1358,1.5348,0.008331,1163.85,2501.00171,405.21,,519.95294,2017.46,3695.13672,9785.49512,0.6000512,3.1490345,2.2577328999999997,0.00504065,244.6001
2015-10-13,114.3323,112.2125,104.5952,114.7994,0.15766,1.1379,1.5248,0.008351,1168.84,2495.11621,401.8,152.26068,519.31403,2003.69,3669.03784,9670.07422,0.60002327,3.179023,2.3955894,0.0055,248.37944
2015-10-14,115.205,112.8651,104.6886,115.3811,0.15755,1.1474,1.5477,0.008415,1184.13,2500.34326,399.82,150.11746000000005,513.7945599999998,1994.24,3652.75195,9689.68262,0.49529994,3.1029557999999997,2.303394,0.0055,252.96
2015-10-15,115.0001,112.4559,104.5867,115.2707,0.15757000000000002,1.1386,1.5459,0.008411,1183.1,2508.69873,405.49,152.84544,526.47675,2023.86,3692.56738,9821.76953,0.6,3.1140065,2.2546158,0.00517047,255.0
2015-10-16,114.8797,112.3311,104.5877,115.4291,0.15741,1.1348,1.5438,0.008371,1177.3,2507.31396,407.21,153.19766,533.81891,2033.11,3715.81689,9852.7959,0.521,3.187999,2.4193493999999998,0.00520333,266.08099999999996
2015-10-19,114.5713,112.2871,104.527,115.2066,0.15725999999999998,1.1327,1.5465,0.008368,1170.79,2522.824710000001,406.51,151.77658,532.4497700000002,2033.66,3704.60376,9828.95996,0.4711,3.1109998,2.4514142999999997,0.00520071,263.0
2015-10-20,114.2435,111.8412,104.6306,114.5284,0.15753,1.1346,1.5444,0.008343999999999999,1176.04,2532.10889,405.86,151.91613999999996,539.48157,2030.77,3695.89331,9808.93652,0.45110023,3.0002885,2.4512637,0.00449618,273.5
2015-10-21,114.8222,112.2992,104.5801,115.108,0.15748,1.1339,1.5417,0.008338,1167.18,2540.31274,404.6,154.67056000000005,522.96582,2018.94,3712.67212,9802.5957,0.42969140000000006,3.1399984,2.4512637,0.00478706,266.3
2015-10-22,114.8591,112.3661,104.6838,115.8156,0.15733,1.1109,1.5394,0.008284999999999999,1166.05,2555.71875,408.14,152.7919,529.5676900000002,2052.51,3734.35864,9810.54395,0.6232625,3.0566409,2.4512389999999997,0.00458834,276.147
2015-10-23,114.2901,111.6391,104.7361,115.8058,0.15739,1.1018,1.5314,0.008232999999999999,1164.45,2559.3584,412.39,155.2346,537.7298599999998,2075.15,3773.87231,9887.15234,0.6449984999999999,3.0257258,2.4512389999999997,0.00458834,283.29427999999996
2015-10-26,114.5664,111.9856,104.6239,115.9314,0.15735,1.1058,1.5352,0.008258,1163.04,2569.855960000001,411.99,156.60071000000005,539.75146,2071.18,3774.49878,9859.75098,0.7297456999999999,3.069323,2.15,0.00443367,284.7
2015-10-27,115.1684,112.2633,104.7379,116.5671,0.1574,1.1051,1.53,0.008302,1166.88,2559.8667,409.86,155.9814,540.44879,2065.89,3731.95874,9741.40918,0.8,3.0190208,2.008553,0.00472672,297.5
2015-10-28,114.8169,111.6274,104.8314,116.5115,0.1572,1.0923,1.5263,0.008258,1156.1,2589.39819,413.64,156.87153999999995,530.92493,2090.35,3785.43604,9863.99707,0.8799983,3.0,2.2811284,0.00480527,304.88992
2015-10-29,113.4808,110.8686,104.8323,115.4823,0.15737,1.0977,1.531,0.008256,1145.97,2572.11255,411.35,156.36424,533.28436,2089.41,3743.46484,9786.85352,1.2,3.7,2.3,0.004576,307.72842
2015-10-30,113.3942,111.1324,104.7713,115.439,0.15833,1.1006,1.5428,0.008291,1142.11,2579.31372,411.25,158.10356000000004,535.4526400000002,2079.36,3766.20581,9825.33984,1.0153908999999999,3.8537612,2.65,0.00446895,322.9
2015-11-02,113.236,110.7534,104.6693,115.1605,0.15785,1.1016,1.5417,0.008281,1133.84,2582.573,413.4,154.76508,524.48608,2104.05,3785.16235,9811.16797,0.9717486999999999,4.28,2.6468,0.00490057,369.02957000000004
2015-11-03,113.068,110.406,104.6702,115.0505,0.15779,1.0964,1.5421,0.00826,1117.79,2540.83325,414.38,,523.52618,2109.79,3772.83301,9841.61133,1.0004601,4.4017167,2.1221883,0.00515004,399.0
2015-11-04,112.7984,110.3051,104.6094,114.7736,0.15784,1.0866,1.5386,0.008227,1107.9,2506.9436,413.95,155.68735,546.02899,2102.31,3733.552,9855.95508,0.97,4.3591940000000005,2.6878830000000002,0.00458174,391.9
2015-11-05,112.9675,110.1946,104.6206,114.6865,0.1576,1.0884,1.5208,0.008214,1103.92,2510.8689,413.09,156.94917,555.07178,2099.93,3745.698,9681.64941,0.91396314,3.8240062999999993,2.6,0.00443895,387.1
2015-11-06,112.2819,109.3546,104.5599,113.7709,0.15746,1.0741,1.5053,0.008121,1089.8,2465.51587,411.16,156.40201000000005,565.20807,2099.2,3723.81714,9554.88965,0.89413863,3.4054665999999996,2.61,0.00441538,381.375
2015-11-09,111.9551,109.1205,104.3968,113.8058,0.15715,1.0752,1.5115,0.008119,1092.31,2419.88403,407.96,159.51552,573.2737400000002,2078.58,3677.12988,9513.875,1.0100106,3.4402616000000004,2.4528334,0.00447064,380.0
2015-11-10,112.3647,109.3398,104.6028,114.3468,0.15717,1.0724,1.5119,0.00812,1089.67,2404.89966,407.24,159.74712,572.4753400000002,2081.72,3666.89063,9481.32031,0.9143082,3.1263654,2.3373152999999998,0.00442412,327.7
2015-11-11,112.3203,109.347,104.5524,114.6031,0.15700999999999998,1.0743,1.5213,0.008139,1086.26,2428.198,407.54,160.14468,573.04657,2075.0,3699.80981,9569.85449,0.74246025,2.944486,2.2,0.00404381,312.0
2015-11-12,112.5695,109.4604,104.6457,114.5606,0.15700999999999998,1.0814,1.5233,0.008156,1085.2,2408.7832,403.12,160.44449,569.92957,2045.97,3651.60181,9397.77246,0.8871271999999999,3.1029763,2.579869,0.00435992,335.27155
2015-11-13,112.9416,109.8747,104.698,115.0847,0.15689,1.0773,1.5237,0.008156,1083.91,2385.58032,398.78,159.44113000000004,561.77948,2023.04,3604.6333,9303.45703,0.88999,3.2,2.31655,0.00433956,337.53326
2015-11-16,113.1825,109.9597,104.6989,115.377,0.15695,1.0686,1.5203,0.008118,1082.76,2398.05469,401.28,157.42909,566.09027,2053.19,3595.56885,9350.48828,0.9322729,3.1528409,2.360762,0.00431131,332.0
2015-11-17,112.8513,109.9764,104.7513,115.4234,0.15675,1.0642,1.5213,0.008101,1070.3,2440.97388,403.67,159.08128,565.27185,2050.44,3675.28052,9538.54492,1.02,3.1116471000000003,2.3656473,0.00421186,338.5
2015-11-18,113.2861,109.9153,104.7521,115.6832,0.15662,1.0659999999999998,1.5237,0.008088,1070.73,2431.33569,406.98,159.10268,558.99677,2083.58,3651.56299,9552.8252,1.0079626,3.1116471000000003,2.3919504000000003,0.0043047,338.0
2015-11-19,113.8264,110.2148,104.753,116.0794,0.15669,1.0734,1.5291,0.008139,1082.21,2473.56567,409.61,161.65901000000005,566.86652,2081.24,3699.32227,9682.89355,0.97878367,3.122,2.3919504000000003,0.0043047,333.0
2015-11-20,113.9872,110.0264,104.5894,116.1487,0.15653,1.0646,1.5191,0.008145,1078.01,2475.33691,410.4,161.87453,568.7674599999998,2089.17,3676.85913,9624.83691,0.9250709999999999,3.0916373999999998,2.3919504000000003,0.0043047,322.0
2015-11-23,113.8585,110.1603,104.5903,115.4616,0.15659,1.0636,1.5124,0.008140999999999999,1069.18,2436.96069,409.08,,565.23328,2086.59,3658.86621,9538.94531,0.9663914,3.2211392000000005,2.1439621,0.00433001,329.0
2015-11-24,114.0711,110.3139,104.5399,115.8341,0.15652,1.0643,1.5084,0.008161,1075.65,2397.66187,408.6,162.74516,565.9106400000002,2089.14,3630.20117,9460.41309,0.9338185,3.2211392000000005,2.0929352999999997,0.00433001,321.0
2015-11-25,113.87,110.3698,104.7052,116.1405,0.15656,1.0624,1.5129,0.00815,1071.12,2435.9707,408.97,161.78333999999995,570.95251,2088.87,3677.74634,9578.0752,0.8650700000000001,3.2793803,2.05,0.00419201,326.99
2015-11-26,114.2586,110.3768,104.7472,116.1306,0.15650999999999998,1.061,1.5102,0.008158,1072.33,2439.03345,410.37,162.70526,568.99738,,3713.4353,9659.37988,0.89478606,3.489618,2.237492,0.004192,354.0
2015-11-27,114.5868,110.4719,104.6864,116.4267,0.15634,1.0593,1.5036,0.008145,1057.45,2445.13379,409.05,161.89497,537.19934,2090.11,3698.32935,9592.68848,0.87,3.444573,2.2999994999999998,0.00422001,360.0
2015-11-30,114.3944,110.5574,104.677,116.0876,0.15632,1.0565,1.5056,0.008123,1064.77,2437.63867,407.2,160.35298,538.56329,2080.41,3702.81128,9556.38086,0.9,3.6996684,2.2,0.004192,378.0
2015-12-01,114.9843,111.2147,104.6985,116.2023,0.15637,1.0633,1.5082,0.008138,1069.29,2471.77637,411.15,162.80833,540.06512,2102.63,3693.98584,9640.80273,0.8700319999999999,3.38,2.0,0.00417573,358.0
2015-12-02,115.1787,110.8948,104.6994,116.1244,0.15632,1.0615,1.4951,0.008114,1053.7,2444.1189,407.96,161.41621,552.64142,2079.51,3671.57666,9587.73242,0.84000003,3.304575,2.1913223,0.00405,356.0
2015-12-03,114.1071,109.5394,104.7414,114.4305,0.15657,1.094,1.5144,0.008156,1062.11,2437.27295,403.93,162.42995,561.44458,2049.62,3644.90918,9475.87793,0.82,3.4546857,2.5,0.00433,367.0
2015-12-04,113.2463,109.9832,104.6189,113.606,0.15623,1.0881,1.5112,0.008123,1086.44,2423.02612,407.18,158.32843,551.0555400000002,2091.69,3620.19214,9419.81836,0.8414963,3.4433922999999997,2.2000031000000004,0.0046524999999999995,365.51
2015-12-07,114.2916,110.4198,104.6198,114.476,0.15603,1.0837,1.5055,0.008106,1071.34,2447.82275,405.19,159.82272,552.14453,2077.07,3646.16382,9373.24316,0.80605376,3.5129216,2.47,0.00548429,394.2
2015-12-08,114.4429,110.5248,104.7647,114.8105,0.15583,1.0892,1.5008,0.008134,1074.96,2427.81152,401.14,158.54086,541.09088,2063.59,3590.60425,9208.35156,0.7960010000000001,3.6007445,2.27481,0.0078,398.0
2015-12-09,113.7847,110.6496,104.8273,114.4348,0.15554,1.1025,1.5181,0.008234,1072.78,2439.2771,399.76,158.9874,540.36499,2047.62,3605.91406,9292.94824,0.8,3.5945417999999996,2.7,0.00851272,413.0
2015-12-10,114.1004,110.46,104.8282,114.8024,0.1553,1.0941,1.516,0.008226,1071.58,2417.448,399.35,156.82626000000005,537.0011599999998,2052.23,3579.63623,9234.96289,0.8406171999999998,3.7508647000000006,2.55,0.00800787,417.0
2015-12-11,114.6983,111.4327,104.7776,115.2946,0.1549,1.0986,1.5213,0.008263,1074.77,2389.75488,392.95,159.17953,531.6195700000002,2012.37,3521.60913,9057.75,0.899,3.813,2.65,0.00873614,448.0
2015-12-14,114.464,110.5192,104.9124,114.9052,0.15487,1.0992,1.5142,0.008263,1059.86,2357.66162,391.63,156.43625,545.07947,2021.94,3457.8728,8895.08887,0.97569907,3.6752849999999997,2.8921,0.00706819,441.3
2015-12-15,113.1768,110.105,104.9648,113.998,0.15455,1.0931,1.5039,0.008219,1061.22,2391.2417,395.15,152.47946000000005,543.5246,2043.41,3541.02563,9060.38477,0.9946036,3.73,2.8921,0.00657611,462.4
2015-12-16,113.2237,109.8879,104.9141,113.8351,0.15444000000000002,1.0912,1.5004,0.008183,1072.32,2406.7793,400.47,156.33902,543.23334,2073.07,3547.43188,9098.45215,0.9766396,3.7526483999999996,2.8085107999999996,0.00650184,454.0
2015-12-17,114.0827,110.4607,104.9149,114.5197,0.15419000000000002,1.0826,1.4901,0.008159,1051.1,2409.39136,397.93,157.82076,552.22186,2041.89,3577.26978,9088.5127,0.9307421,3.75,2.6000127999999996,0.00650547,453.25
2015-12-18,114.3477,110.8705,105.2257,115.0657,0.15425999999999998,1.0868,1.4895,0.008254000000000001,1066.25,2405.00122,392.85,156.37292,552.1814,2005.55,3533.64233,9016.29004,0.92,3.7,2.5951793,0.0062,460.0
2015-12-21,114.4158,110.9069,105.1643,115.0563,0.15431,1.0915,1.4885,0.008251,1078.4,2389.2478,394.05,156.16296,561.70239,2021.15,3506.0366200000008,8982.25586,0.8770858,3.5090196000000002,2.4,0.0059700000000000005,431.0
2015-12-22,113.8096,110.4904,105.1651,114.5794,0.15441,1.0957,1.4828,0.00826,1072.43,2399.11646,396.65,156.08842,563.58777,2038.97,3526.43042,9015.1543,0.8959041,3.3,2.58,0.00603243,434.8438
2015-12-23,113.1985,110.184,105.1659,114.1277,0.15435,1.0912,1.4871,0.00827,1070.5,2420.20044,401.69,,561.48883,2064.29,3576.56519,9285.9541,0.8407713,3.56,2.46999,0.00588,445.79
2015-12-24,113.5118,110.3279,105.1149,114.3282,0.15433,1.0963,1.491,0.008303,1076.1,2440.34644,402.27,156.19028,557.7232700000002,2060.99,3597.151610000001,9336.30078,0.8500001,3.68,2.75,0.00588,453.0627
2015-12-25,113.5178,110.3349,105.1054,114.33,0.15473,1.096,1.4913,0.008314,,2445.47144,402.13,155.86331,561.3618799999998,,,,0.9,3.5188,3.0,0.00669407,453.1501
2015-12-28,113.5237,110.4985,105.2097,114.8414,0.15412,1.0968,1.4880000000000002,0.008306000000000001,1069.08,2435.69263,401.31,156.82053,544.67218,2056.5,3573.9978,,0.8126757,3.5,2.5098548,0.0065,424.7252
2015-12-29,113.653,109.7435,105.2105,114.1779,0.15421,1.092,1.4817,0.008302,1069.11,2458.48657,404.58,157.63353,549.8149400000002,2078.36,3623.1709,9349.9834,0.8512514999999999,3.5,3.0,0.00611283,427.0
2015-12-30,112.8695,109.77,105.2112,114.2239,0.15408,1.0933,1.4816,0.008296,1061.44,2442.48193,402.19,157.81204,550.35065,2063.36,3587.51489,9301.90625,0.94,3.4004199999999996,3.25,0.0062,420.01
2015-12-31,113.0999,110.0785,105.212,114.4135,0.154,1.0862,1.4736,0.008316,1061.1,2418.96729,399.36,,545.53857,2043.94,3550.4873,9197.43457,0.91991365,3.563049,3.748999,0.005999,430.57315
2016-01-01,113.1059,110.0856,105.2128,114.4154,0.15400999999999998,1.0856,1.4746,0.008311,,,399.37,,,,,,0.9194924000000001,3.563049,2.875,0.005999,434.99
2016-01-04,113.9118,110.4638,105.2446,114.8273,0.15295999999999998,1.0831,1.4716,0.008372,1074.61,2376.08716,391.16,154.51788,504.6864,2012.66,3423.63745,8955.51367,0.938,3.4352300000000002,3.4769919999999996,0.00614945,436.0
2016-01-05,113.8351,110.3924,105.2972,114.918,0.15323,1.0748,1.4675,0.008399,1077.68,2380.70117,391.14,154.41634,504.08771,2016.71,3415.0896,8998.4209,0.9393823,3.57,3.0100026,0.00614945,430.37677
2016-01-06,114.7632,111.1266,105.3602,115.4332,0.15245999999999998,1.0781,1.463,0.008440000000000001,1093.67,2356.6355,386.28,153.37088,513.33643,1990.26,3376.3386200000004,8879.88867,0.938,3.4552428999999996,3.0100078999999997,0.00610607,427.50003
2016-01-07,114.5288,111.3711,105.4441,114.9427,0.15166,1.0932,1.4618,0.008498,1108.97,2321.55688,377.91,150.60896,473.77942,1943.09,3350.57935,8685.2168,0.9665110999999998,3.57,3.4599900000000003,0.00590001,450.1
2016-01-08,115.1193,111.7259,105.6008,115.335,0.15167,1.0922,1.4517,0.008529,1104.15,2295.59326,374.75,150.23735,483.11911,1922.03,3302.84204,8583.68066,1.01555,3.49,3.4599879000000002,0.005841600000000001,455.0
2016-01-11,114.8942,111.1855,105.6015,115.0906,0.15228,1.0859,1.4543,0.008492,1094.2,2290.00439,373.1,,458.87704,1923.67,3294.21191,8549.38477,1.0499899,3.6088025999999997,2.68,0.00570092,448.44
2016-01-12,115.1094,111.7681,105.696,115.0476,0.15217,1.0858,1.4448,0.0085,1086.56,2294.6489300000007,373.98,146.29533,460.20569000000006,1938.68,3321.7849100000008,8554.11426,1.1468132,3.571,2.800001,0.00570092,446.2
2016-01-13,115.2619,112.3152,105.8114,115.3062,0.15205,1.0877,1.4407,0.008498,1093.59,2302.31567,370.51,150.05615,448.51236,1890.28,3334.22681,8618.9668,1.09,3.442154,2.800001,0.00568705,437.791
2016-01-14,115.5096,111.9704,105.5928,115.3862,0.15172,1.0865,1.4413,0.008471,1078.38,2265.25708,371.24,145.98602,456.37512,1921.84,3284.36646,8530.53711,1.1520000000000001,3.4422002,3.6488888,0.00556176,430.33752000000004
2016-01-15,116.3307,112.6095,105.6977,115.882,0.15189,1.0916,1.4258,0.008546,1088.88,2227.79468,364.47,146.84517,441.31955,1880.33,3233.26074,8286.51367,1.2048478999999999,3.0946891,3.5,0.00513406,364.82077000000004
2016-01-18,115.9101,112.616,105.855,115.8159,0.15202000000000002,1.0892,1.4243,0.008520999999999999,1089.68,2196.69849,362.68,144.47486999999995,443.06130999999993,,3197.22681,8243.32227,1.4062895,3.0592632,4.75,0.00510953,384.5
2016-01-19,115.7459,112.4207,105.7511,115.6709,0.15194000000000002,1.0908,1.4158,0.008501,1087.41,2217.13818,364.61,145.15428,457.31174,1881.33,3257.07959,8336.24121,1.36,3.1010501,4.1,0.0052450000000000005,383.8889
2016-01-20,116.751,113.0332,105.7517,116.4515,0.15188,1.089,1.4192,0.008551000000000001,1100.92,2156.68091,357.32,140.9357,452.19952,1859.33,3148.65308,8046.83838,1.530001,3.0810711,4.6000004,0.00543297,410.0
2016-01-21,116.2105,112.7252,105.6375,116.7488,0.15195,1.0874,1.4221,0.008496,1101.2,2170.35059,358.45,136.1086,437.82306,1868.99,3192.3869600000007,8202.82324,1.5470966,3.1831641,5.0,0.00524116,410.0
2016-01-22,115.5047,112.3985,105.534,116.3628,0.15200999999999998,1.0796,1.4265,0.008419,1097.95,2246.80078,367.97,143.08581999999996,443.22638,1906.9,3268.99707,8434.06445,1.5109204999999999,3.1082125,5.88,0.00520021,380.97272000000004
2016-01-25,115.8377,112.8186,105.6284,116.4777,0.15194000000000002,1.0849,1.4249,0.008453,1107.9,2257.61353,364.84,144.32278,446.67786,1877.08,3251.22803,8371.19922,2.4698,3.0231931,3.5102010000000003,0.0051,394.58057
2016-01-26,115.8855,112.9365,105.6708,116.8093,0.15198,1.087,1.435,0.008445000000000001,1119.91,2261.80908,367.63,140.93202,417.77988,1903.63,3288.81177,8483.53613,2.0290225,3.0,4.7,0.00565258,393.25
2016-01-27,115.7849,113.0139,105.734,116.8105,0.15202000000000002,1.0893,1.4234,0.008426000000000001,1124.97,2242.11084,367.05,144.35593,415.9469,1882.95,3308.8606,8547.65918,2.52,3.31,4.0200524,0.00651109,397.06
2016-01-28,116.1296,113.1726,105.6199,117.2926,0.15208,1.094,1.4362,0.008416,1115.33,2249.13184,367.64,143.48279,403.7861,1893.36,3260.9751,8523.967770000001,2.355,3.13,4.0239058,0.0057948,378.0
2016-01-29,117.1611,113.8219,106.9318,117.9509,0.15209,1.0831,1.4244,0.008256,1118.21,2286.58276,375.02,144.83919,416.42197,1940.24,3301.79102,8652.97461,2.5088873,3.0390267000000004,4.3117423,0.00691962,377.95
2016-02-01,116.5104,113.4899,107.3152,117.7433,0.15200999999999998,1.0888,1.4433,0.008265,1128.41,2306.72461,375.99,147.59773,408.73978,1939.38,3290.18188,8718.66602,2.1109999999999998,2.9880687999999997,3.5594413,0.0066968,374.14
2016-02-02,117.4282,114.4921,107.134,118.1498,0.15186,1.0919,1.4409999999999998,0.008336,1129.01,2281.7937,369.31,147.72537,418.08386,1903.03,3220.46826,8533.61621,2.3102841,2.9718492000000003,3.611,0.00698897,368.69
2016-02-03,117.6391,114.2705,107.3261,118.5233,0.15205,1.1105,1.4603,0.008483,1142.63,2316.7224100000008,369.39,145.99788,416.56485,1912.53,3205.41064,8509.9668,2.4096153,3.0980000000000003,3.9,0.00691408,358.52
2016-02-04,116.9949,114.504,107.5188,118.116,0.1523,1.1209,1.4589,0.008563,1155.59,2318.12622,371.99,145.90814,423.61349,1915.45,3253.06445,8604.52148,2.5200963,3.16,4.7979283,0.00663302,384.45
2016-02-05,117.1184,114.6033,107.9482,118.2797,0.15213,1.1158,1.4503,0.008559,1173.4,2272.36719,366.57,143.86784,420.5012200000001,1880.05,3207.35254,8462.72754,2.5,3.1582816000000005,4.5999975,0.0079,383.05699999999996
2016-02-08,118.8181,115.6833,107.8944,119.2515,0.15211,1.1193,1.4433,0.008631999999999999,1189.23,2194.64819,360.81,147.04514,,1853.44,3109.64233,8201.21289,3.04,3.0194159,4.296892,0.00812205,374.05
2016-02-09,119.0212,115.7522,108.357,119.2992,0.15211,1.1293,1.4472,0.008687,1189.13,2183.65649,358.43,140.06826999999998,,1852.21,3095.25513,8157.664059999999,3.687,2.9566946,4.0077906,0.00736078,377.5261
2016-02-10,118.6508,116.2225,108.0973,119.0758,0.1521,1.1292,1.4522,0.008822,1197.12,2224.56592,358.08,137.65562,,1851.86,3131.82422,8214.05762,4.3350854000000005,2.938296,4.0805244,0.00738815,382.73
2016-02-11,120.1056,116.8341,108.0973,119.9151,0.15207,1.1323,1.4477,0.008896,1246.7,2176.7536600000008,353.35,,,1829.08,3036.83667,8004.24365,6.5,2.9754,3.2500002,0.00819079,388.254
2016-02-12,119.0506,115.7973,107.3335,119.1686,0.15213,1.1256,1.4503,0.008831,1237.97,2188.50537,357.07,132.07852,,1864.78,3099.57764,8261.18066,5.65,3.2287842999999996,3.8,0.00794042,389.05199999999996
2016-02-15,118.658,115.803,107.1842,119.2989,0.15386,1.1156,1.4435,0.008726000000000001,1209.3,2230.80957,361.63,139.73993000000002,422.77133,,3161.46533,8410.842770000001,5.3849998,3.0300124,4.09,0.00840155,405.0
2016-02-16,118.5418,115.3459,107.494,118.899,0.15342999999999998,1.1144,1.4306,0.008766,1200.44,2212.39844,365.32,140.95198,435.3573,1895.58,3142.03735,8384.66211,4.2407885,3.2069,3.7,0.00811,411.48
2016-02-17,117.8898,114.9753,107.5263,118.7706,0.15328,1.1128,1.4294,0.008765,1208.5,2259.58179,370.82,138.64786999999998,439.32428,1926.82,3229.50903,8630.59375,3.8999,3.1283581000000003,3.8962402000000003,0.00745553,421.5
2016-02-18,118.3638,115.64,107.8053,119.3589,0.15348,1.1107,1.4337,0.008829,1230.87,2266.07056,371.15,142.74081,439.41074,1917.83,3217.95923,8563.17871,4.1000004,3.245793,3.7199292,0.00844005,421.408
2016-02-19,118.8736,115.5931,107.913,119.6196,0.15335,1.113,1.4406,0.008879000000000001,1226.8,2278.89648,369.74,141.98088,438.55258,1917.78,3195.19165,8539.77051,4.45,3.1883585,3.5841258000000003,0.00847889,417.005
2016-02-22,118.9554,115.4938,108.1285,119.8455,0.15329,1.103,1.415,0.008856000000000001,1208.63,2264.85352,374.46,142.52521000000004,448.82245,1945.5,3235.51587,8552.44434,5.5372496,3.4937940000000003,4.22,0.00830997,440.0
2016-02-23,118.6074,115.7098,108.096,119.7746,0.15322,1.102,1.4022,0.00892,1226.85,2234.3313,370.47,143.0919,444.60068,1921.27,3182.1814,8363.92871,5.543448000000001,3.35,3.78,0.00814999,416.30002
2016-02-24,119.4172,115.7155,108.4946,120.1557,0.15317,1.1013,1.3927,0.008915000000000001,1228.75,2188.47339,368.77,142.88347,448.48117,1929.8,3109.03247,8170.6347700000015,5.99,3.31,4.0,0.0078502,413.0
2016-02-25,119.1334,116.0903,108.6241,120.2396,0.15295999999999998,1.1018,1.3962,0.008851000000000001,1232.91,2225.77734,372.88,143.25322,419.54199000000006,1951.7,3176.95947,8388.47168,5.9961996,3.218509,3.4793684000000002,0.00804077,421.90905999999995
2016-02-26,118.8176,115.4736,108.7536,120.1563,0.15285,1.0934,1.3871,0.008773,1223.46,2212.61841,373.23,142.10332,423.26312,1948.05,3200.10742,8458.82324,5.755,3.3464959999999997,3.7500067,0.00822486,430.0
2016-02-29,119.6296,115.7105,108.8075,120.671,0.15258,1.0873,1.3917,0.008874,1238.67,2220.5661600000008,371.66,141.91765,410.12796,1932.23,3203.50317,8482.88086,6.425071,3.3500056000000002,4.039900299999999,0.0081,440.3
2016-03-01,119.1563,114.7628,108.8182,120.1917,0.15262,1.0868,1.3952,0.008772,1232.15,2241.03687,378.38,141.10097,417.1441,1978.35,3253.48022,8586.34375,7.6631637,3.4999995000000004,3.9860985,0.00827781,434.44998
2016-03-02,118.3888,114.5819,108.6988,119.5372,0.15265,1.0868,1.4078,0.008813,1239.98,2252.51855,381.94,147.20946999999995,434.99939000000006,1986.45,3279.92847,8645.83984,8.242989,3.4778010000000004,3.8400133000000003,0.00809385,422.13647000000003
2016-03-03,118.306,114.6709,108.5361,119.6562,0.15307,1.0957,1.4178,0.008795,1264.25,2274.13013,384.68,149.41556,437.80743,1993.4,3297.88745,8670.92285,9.355122999999999,3.3120625,4.490699,0.00821999,415.7153
2016-03-04,118.1139,114.2418,108.6549,119.2778,0.15378,1.1005,1.4229,0.008790000000000001,1258.95,2292.14819,387.33,149.35727,441.57184000000007,1999.99,3340.47754,8816.8291,9.720666,3.1299818,3.9810202000000006,0.00793802,403.38
